timestamp,price
2025-08-13 10:06:18.661000+00:00,120088.70517219532
2025-08-13 11:05:44.447000+00:00,120489.21646853567
2025-08-13 12:04:54.741000+00:00,120659.93968255015
2025-08-13 13:08:36.285000+00:00,120334.65795575143
2025-08-13 14:00:42.736000+00:00,121481.77364916756
2025-08-13 15:09:07.277000+00:00,121125.28687546166
2025-08-13 16:08:48.880000+00:00,121171.2743899936
2025-08-13 17:01:02.871000+00:00,121432.344266374
2025-08-13 18:02:07.157000+00:00,121796.38787126781
2025-08-13 19:02:34.493000+00:00,121573.55140785241
2025-08-13 20:09:01.226000+00:00,122736.16844950369
2025-08-13 21:09:23.117000+00:00,122850.47480835272
2025-08-13 22:04:11.504000+00:00,122655.92371568155
2025-08-13 23:05:46.087000+00:00,123066.19096595528
2025-08-14 00:04:14.138000+00:00,123419.33444694606
2025-08-14 01:04:45.718000+00:00,123770.05025514928
2025-08-14 02:22:42.015000+00:00,123566.4525746493
2025-08-14 03:14:19.483000+00:00,123782.08008719778
2025-08-14 03:21:25.544000+00:00,123732.10955513605
2025-08-14 04:09:46.133000+00:00,123429.5512477068
2025-08-14 05:09:12.479000+00:00,123133.50376717577
2025-08-14 06:04:49.799000+00:00,122081.40740761199
2025-08-14 07:02:44.678000+00:00,121814.87572168793
2025-08-14 08:10:29.582000+00:00,121835.4214245897
2025-08-14 09:08:46.367000+00:00,121704.7226137641
2025-08-14 10:09:11.689000+00:00,121611.5814603175
2025-08-14 11:09:30.613000+00:00,120911.85757179689
2025-08-14 12:05:50.438000+00:00,120915.1358091418
2025-08-14 13:09:23.675000+00:00,119324.09392463375
2025-08-14 14:06:57.496000+00:00,118348.9031066928
2025-08-14 15:09:08.431000+00:00,118766.88768939592
2025-08-14 16:02:16.728000+00:00,118220.42386146332
2025-08-14 17:02:53.512000+00:00,117846.8293927414
2025-08-14 18:03:28.287000+00:00,117907.69961243957
2025-08-14 19:02:08.088000+00:00,118140.15175629064
2025-08-14 20:03:14.751000+00:00,117999.92193421233
2025-08-14 21:01:49.666000+00:00,117972.50058212507
2025-08-14 22:02:56.603000+00:00,117848.00060956631
2025-08-14 23:03:09.940000+00:00,118327.47253939268
2025-08-15 00:03:27.613000+00:00,118387.76940297017
2025-08-15 01:00:38.512000+00:00,118319.47330275648
2025-08-15 02:01:36.429000+00:00,118766.71007333513
2025-08-15 03:00:36.953000+00:00,118785.93318559029
2025-08-15 04:01:48.855000+00:00,119049.72027859472
2025-08-15 05:03:19.015000+00:00,118938.14472096805
2025-08-15 06:01:35.001000+00:00,119044.65802389507
2025-08-15 07:02:27.043000+00:00,119160.51538435975
2025-08-15 08:03:03.800000+00:00,119084.85197497487
2025-08-15 09:03:08.736000+00:00,118970.54631253434
2025-08-15 10:02:57.439000+00:00,118856.5972093437
2025-08-15 11:00:30.668000+00:00,118971.70611595799
2025-08-15 12:03:30.173000+00:00,119094.80293447574
2025-08-15 13:00:48.512000+00:00,118775.09135434593
2025-08-15 14:03:32.043000+00:00,117912.93866816521
2025-08-15 15:02:41.037000+00:00,117387.54999240847
2025-08-15 16:00:23.626000+00:00,117367.4347951849
2025-08-15 17:01:08.736000+00:00,117407.49931529992
2025-08-15 18:01:04.967000+00:00,117670.62799352725
2025-08-15 19:02:05.799000+00:00,117219.33341108754
2025-08-15 20:02:43.522000+00:00,117000.41118669232
2025-08-15 21:02:56.579000+00:00,117371.50148995162
2025-08-15 22:03:06.651000+00:00,117372.65388438936
2025-08-15 23:06:02.115000+00:00,117805.21195916239
2025-08-16 00:00:46.219000+00:00,117396.51852350791
2025-08-16 01:03:07.981000+00:00,117800.72549274012
2025-08-16 02:03:08.130000+00:00,117954.97333880374
2025-08-16 03:02:51.235000+00:00,117569.54211594824
2025-08-16 04:02:57.432000+00:00,117533.98734372148
2025-08-16 05:02:25.789000+00:00,117903.7017188172
2025-08-16 06:07:20.248000+00:00,117696.32142573298
2025-08-16 07:07:25.451000+00:00,117451.02331171713
2025-08-16 08:03:10.562000+00:00,117663.79245540539
2025-08-16 09:01:13.697000+00:00,117657.13593094652
2025-08-16 10:02:09.908000+00:00,117411.10125498683
2025-08-16 11:02:54.351000+00:00,117466.55165291626
2025-08-16 12:03:25.410000+00:00,117448.5772878559
2025-08-16 13:02:47.207000+00:00,117816.83364875686
2025-08-16 14:03:24.481000+00:00,117711.81257679683
2025-08-16 15:00:39.179000+00:00,117817.33458730514
2025-08-16 16:02:51.110000+00:00,117745.29749254188
2025-08-16 17:00:44.831000+00:00,117821.00630637373
2025-08-16 18:05:53.900000+00:00,117763.14050380496
2025-08-16 19:03:10.389000+00:00,117748.69876342453
2025-08-16 20:02:05.909000+00:00,117734.22808778555
2025-08-16 21:02:29.270000+00:00,117709.02188428598
2025-08-16 22:02:53.272000+00:00,117503.9270349045
2025-08-16 23:07:33.282000+00:00,117484.75585417039
2025-08-17 00:05:46.326000+00:00,117397.54362420287
2025-08-17 01:02:58.518000+00:00,117369.57653063927
2025-08-17 02:02:44.298000+00:00,117521.58845065876
2025-08-17 03:02:14.587000+00:00,117663.3727826123
2025-08-17 04:00:02.408000+00:00,117784.9202897309
2025-08-17 05:00:35.889000+00:00,118146.94391682425
2025-08-17 06:03:06.372000+00:00,118082.79247968765
2025-08-17 07:02:45.641000+00:00,118027.58938661608
2025-08-17 08:02:27.972000+00:00,118094.96996974589
2025-08-17 09:00:50.982000+00:00,118375.95123513404
2025-08-17 10:02:59.374000+00:00,118348.89228201286
2025-08-17 11:02:50.913000+00:00,118359.5056951518
2025-08-17 12:03:07.021000+00:00,118384.92193419846
2025-08-17 13:02:11.175000+00:00,118185.47472943665
2025-08-17 14:02:36.364000+00:00,118451.62072881311
2025-08-17 15:02:16.029000+00:00,118213.36966862573
2025-08-17 16:03:18.243000+00:00,118303.92136200068
2025-08-17 17:00:26.969000+00:00,118019.83988133041
2025-08-17 18:03:13.393000+00:00,117975.7857182899
2025-08-17 19:02:14.870000+00:00,117800.3890012445
2025-08-17 20:03:19.090000+00:00,117659.9232573146
2025-08-17 21:02:23.419000+00:00,117744.57938981004
2025-08-17 22:03:22.102000+00:00,117792.21371595125
2025-08-17 23:01:54.800000+00:00,118004.76868885547
2025-08-18 00:02:30.727000+00:00,117519.35606632655
2025-08-18 01:03:14.591000+00:00,117293.77662722742
2025-08-18 02:02:53.312000+00:00,116457.32687457414
2025-08-18 03:01:30.899000+00:00,115762.72294417131
2025-08-18 04:02:43.252000+00:00,115355.15362701363
2025-08-18 05:03:07.777000+00:00,115582.39765044459
2025-08-18 06:03:32.999000+00:00,115677.2437142178
2025-08-18 07:03:21.362000+00:00,115295.02327023851
2025-08-18 08:03:48.982000+00:00,115338.9847735173
2025-08-18 09:00:27.213000+00:00,115197.40503646056
2025-08-18 10:03:03.017000+00:00,115074.7800568399
2025-08-18 11:02:25.005000+00:00,115124.87334587987
2025-08-18 12:00:38.558000+00:00,115044.56004926866
2025-08-18 13:02:19.735000+00:00,115527.0309311352
2025-08-18 14:02:13.194000+00:00,114995.26995245655
2025-08-18 15:02:12.018000+00:00,115648.19465225624
2025-08-18 16:03:21.565000+00:00,116256.12045700087
2025-08-18 17:02:48.704000+00:00,116083.85779306894
2025-08-18 18:03:17.580000+00:00,116717.50032215302
2025-08-18 19:03:07.996000+00:00,116612.61591671837
2025-08-18 20:02:47.066000+00:00,116359.64918942218
2025-08-18 21:02:34.740000+00:00,116467.14070857807
2025-08-18 22:01:27.625000+00:00,116713.43762065737
2025-08-18 23:02:51.292000+00:00,116445.12054707026
